9.05,3.8156,-6.6934,6.5739,-36.018,3
9.1,3.8972,-6.8173,6.5105,-37.703,3
9.15,3.9786,-6.9415,6.5278,-39.301,3
9.2,4.0607,-7.0653,6.6129,-40.781,3
9.25,4.1442,-7.1885,6.751,-42.116,3
9.3,4.2297,-7.3103,6.9249,-43.282,3
9.35,4.3174,-7.4301,7.1158,-44.255,3
9.4,4.4076,-7.5475,7.3032,-45.02,3
9.45,4.4999,-7.6617,7.4683,-45.561,3
9.5,4.594,-7.7723,7.5944,-45.869,3
9.55,4.6894,-7.8789,7.6672,-45.935,3
9.6,4.7852,-7.9811,7.6749,-45.757,3
9.65,4.8808,-8.0787,7.6076,-45.336,3
9.7,4.9751,-8.1714,7.4581,-44.681,3
9.75,5.0671,-8.2592,7.2211,-43.801,3
9.8,5.1555,-8.342,6.894,-42.713,3
9.85,5.2392,-8.4199,6.4772,-41.43,3
9.9,5.3171,-8.493,5.9733,-39.962,3
9.95,5.3882,-8.5614,5.3853,-38.325,3
10,5.4514,-8.6251,4.7165,-36.534,3
10.05,5.5058,-8.6843,3.9709,-34.604,3
10.1,5.5503,-8.7392,3.153,-32.552,3
10.15,5.5843,-8.7899,2.268,-30.394,3
10.2,5.6068,-8.8365,1.3215,-28.145,3
10.25,5.6171,-8.8794,0.31927,-25.822,3
10.3,5.6146,-8.9184,-0.73448,-23.439,3
10.35,5.5985,-8.9538,-1.8354,-21.01,3
10.4,5.5685,-8.9855,-2.9791,-18.55,3
10.45,5.5239,-9.0136,-4.161,-16.071,3
10.5,5.4643,-9.0381,-5.3765,-13.586,3
10.55,5.3894,-9.059,-6.6209,-11.11,3
10.6,5.2987,-9.0762,-7.8896,-8.6532,3
10.65,5.1921,-9.0896,-9.1778,-6.2285,3
10.7,5.0694,-9.0988,-10.472,-3.849,3
10.75,4.9306,-9.1032,-11.761,-1.5274,3
10.8,4.7753,-9.1034,-13.058,0.72791,3
10.85,4.6032,-9.0993,-14.365,2.9079,3
10.9,4.4144,-9.0904,-15.679,5.0022,3
10.95,4.209,-9.0755,-16.99,6.9996,3
11,3.9876,-9.0533,-18.277,8.8877,3
11.05,3.751,-9.0215,-19.513,10.653,3
11.1,3.5003,-8.9776,-20.665,12.281,3
11.15,3.2365,-8.9185,-21.688,13.755,3
11.2,2.9614,-8.8406,-22.533,15.06,3
11.25,2.6767,-8.7399,-23.142,16.177,3
11.3,2.3852,-8.6093,-23.414,17.089,3
11.35,2.0936,-8.4344,-23.133,17.774,3
11.4,1.8106,-8.1964,-21.957,18.206,3
11.45,1.55,-7.8693,-19.35,18.363,3
11.5,1.3353,-7.4246,-14.669,18.23,3
11.55,1.1941,-6.8521,-7.5374,17.838,3
11.6,1.1519,-6.2069,0.80649,17.294,3
11.65,1.2095,-5.5918,8.024,16.771,3
11.7,1.3428,-5.0772,12.891,16.418,3
11.75,1.5225,-4.6761,15.54,16.313,3
11.8,1.7254,-4.3641,16.748,16.471,3
11.85,1.9377,-4.115,17.114,16.885,3
11.9,2.1513,-3.909,17.003,17.534,3
11.95,2.3617,-3.7326,16.628,18.396,3
12,2.5664,-3.5767,16.113,19.45,3
12.05,2.7643,-3.4355,15.531,20.67,3
12.1,2.9547,-3.3051,14.921,22.037,3
12.15,3.1375,-3.1826,14.315,23.525,3
12.2,3.3127,-3.0658,13.732,25.111,3
12.25,3.4807,-2.9534,13.184,26.765,3
12.3,3.6423,-2.8445,12.674,28.46,3
12.35,3.7977,-2.7386,12.205,30.174,3
12.4,3.9476,-2.6352,11.777,31.879,3
12.45,4.0924,-2.534,11.388,33.552,3
12.5,4.2325,-2.4349,11.034,35.168,3
12.55,4.3684,-2.3377,10.711,36.703,3
12.6,4.5003,-2.2426,10.412,38.136,3
12.65,4.6287,-2.1494,10.13,39.446,3
12.7,4.7536,-2.0584,9.8578,40.616,3
12.75,4.8751,-1.9697,9.5874,41.629,3
12.8,4.9932,-1.8833,9.3117,42.472,3
12.85,5.1078,-1.7994,9.0238,43.134,3
12.9,5.2186,-1.7181,8.7174,43.606,3
12.95,5.3256,-1.6394,8.3866,43.882,3
13,5.4282,-1.5634,8.0264,43.96,3
13.05,5.5262,-1.4902,7.6322,43.838,3
13.1,5.619,-1.4198,7.1998,43.52,3
13.15,5.7061,-1.3523,6.7261,43.009,3
13.2,5.787,-1.2877,6.2094,42.309,3
13.25,5.8612,-1.2259,5.6484,41.427,3
13.3,5.928,-1.167,5.0421,40.37,3
13.35,5.987,-1.111,4.3902,39.148,3
13.4,6.0375,-1.0578,3.6927,37.77,3
13.45,6.0791,-1.0075,2.95,36.246,3
13.5,6.1111,-0.95986,2.1632,34.588,3
13.55,6.133,-0.91498,1.3335,32.808,3
13.6,6.1443,-0.87277,0.46303,30.92,3
13.65,6.1444,-0.83314,-0.4461,28.936,3
13.7,6.133,-0.79611,-1.3921,26.87,3
13.75,6.1095,-0.76166,-2.3735,24.732,3
13.8,6.0735,-0.72979,-3.3883,22.536,3
13.85,6.0246,-0.70052,-4.4348,20.295,3
13.9,5.9625,-0.67388,-5.5105,18.022,3
13.95,5.8867,-0.64991,-6.6132,15.729,3
14,5.797,-0.62865,-7.7403,13.429,3
14.05,5.6931,-0.61019,-8.8887,11.134,3
14.1,5.5748,-0.59459,-10.056,8.856,3
14.15,5.4417,-0.58195,-11.238,6.6075,3
14.2,5.2938,-0.57248,-12.431,4.4003,3
14.25,5.1309,-0.5665,-13.633,2.2461,3
14.3,4.9529,-0.56419,-14.841,0.15652,3
14.35,4.7598,-0.56596,-16.05,-1.8566,3
14.4,4.5515,-0.57237,-17.255,-3.7816,3
14.45,4.3284,-0.58425,-18.448,-5.6064,3
14.5,4.0905,-0.6026,-19.617,-7.3192,3
14.55,3.8382,-0.62864,-20.752,-8.9078,3
14.6,3.572,-0.66395,-21.835,-10.36,3
14.65,3.2927,-0.71093,-22.843,-11.663,3
14.7,3.0013,-0.77278,-23.743,-12.804,3
14.75,2.6998,-0.85486,-24.475,-13.766,3
14.8,2.3906,-0.9648,-24.943,-14.536,3
14.85,2.0779,-1.1143,-24.993,-15.096,3
14.9,1.7686,-1.3223,-24.342,-15.429,3
14.95,1.4744,-1.6202,-22.452,-15.519,3
15,1.2162,-2.0537,-18.415,-15.36,3
15.05,1.0276,-2.6702,-11.071,-14.985,3
15.1,0.95033,-3.4328,-1.1198,-14.521,3
15.15,0.99897,-4.2012,8.4933,-14.165,3
15.2,1.1485,-4.8233,14.808,-14.073,3
15.25,1.3565,-5.2799,18.086,-14.286,3
15.3,1.5932,-5.6159,19.58,-14.775,3
15.35,1.8422,-5.8733,20.132,-15.5,3
15.4,2.0945,-6.0797,20.191,-16.42,3
15.45,2.3458,-6.252,19.98,-17.501,3
15.5,2.5935,-6.4003,19.616,-18.71,3
15.55,2.8359,-6.5317,19.171,-20.019,3
15.6,3.0725,-6.6504,18.681,-21.398,3
15.65,3.3028,-6.7593,18.166,-22.823,3
15.7,3.5266,-6.8603,17.637,-24.269,3
15.75,3.7438,-6.9547,17.102,-25.715,3
15.8,3.9542,-7.0438,16.564,-27.139,3
15.85,4.1579,-7.1285,16.026,-28.521,3
15.9,4.3548,-7.2091,15.487,-29.841,3
15.95,4.545,-7.286,14.945,-31.084,3
16,4.7284,-7.3597,14.4,-32.235,3
16.05,4.905,-7.4303,13.848,-33.28,3
16.1,5.0746,-7.498,13.289,-34.21,3
16.15,5.2371,-7.5631,12.719,-35.013,3
16.2,5.3925,-7.6257,12.138,-35.681,3
16.25,5.5405,-7.6858,11.543,-36.208,3
16.3,5.681,-7.7437,10.932,-36.589,3
16.35,5.8138,-7.7993,10.305,-36.82,3
16.4,5.9386,-7.8527,9.6586,-36.9,3
16.45,6.0552,-7.904,8.9927,-36.827,3
16.5,6.1633,-7.9532,8.3062,-36.604,3
16.55,6.2628,-8.0004,7.5983,-36.23,3
16.6,6.3532,-8.0457,6.8683,-35.711,3
16.65,6.4343,-8.089,6.1158,-35.049,3
16.7,6.5059,-8.1303,5.3405,-34.248,3
16.75,6.5677,-8.1698,4.5421,-33.313,3
16.8,6.6193,-8.2075,3.7209,-32.252,3
16.85,6.6605,-8.2433,2.8768,-31.069,3
16.9,6.6911,-8.2774,2.0104,-29.773,3
16.95,6.7107,-8.3096,1.1221,-28.372,3
17,6.7191,-8.3402,0.21257,-26.874,3
17.05,6.7161,-8.369,-0.71726,-25.289,3
17.1,6.7012,-8.3962,-1.6664,-23.628,3
17.15,6.6743,-8.4216,-2.6333,-21.899,3
17.2,6.6353,-8.4453,-3.6178,-20.109,3
17.25,6.5838,-8.4673,-4.6196,-18.27,3
17.3,6.5197,-8.4875,-5.6383,-16.392,3
17.35,6.4427,-8.5059,-6.6732,-14.485,3
17.4,6.3526,-8.5224,-7.7233,-12.559,3
17.45,6.2493,-8.537,-8.7874,-10.626,3
17.5,6.1327,-8.5495,-9.864,-8.6945,3
17.55,6.0026,-8.5599,-10.951,-6.7757,3
17.6,5.8589,-8.568,-12.047,-4.8798,3
17.65,5.7015,-8.5737,-13.149,-3.0171,3
17.7,5.5304,-8.5767,-14.254,-1.1981,3
17.75,5.3454,-8.577,-15.36,0.56699,3
17.8,5.1466,-8.5743,-16.463,2.2677,3
17.85,4.9339,-8.5681,-17.561,3.8937,3
17.9,4.7076,-8.5581,-18.651,5.4346,3
17.95,4.4677,-8.5434,-19.727,6.8799,3
18,4.2145,-8.5233,-20.782,8.2189,3
18.05,3.9483,-8.4967,-21.807,9.4415,3
18.1,3.6695,-8.462,-22.786,10.537,3
18.15,3.3788,-8.4172,-23.706,11.495,3
18.2,3.077,-8.3602,-24.548,12.305,3
18.25,2.7654,-8.2864,-25.266,12.955,3
18.3,2.4463,-8.1887,-25.786,13.437,3
18.35,2.1223,-8.0573,-25.994,13.74,3
18.4,1.7984,-7.8761,-25.69,13.856,3
18.45,1.4836,-7.6171,-24.481,13.779,3
18.5,1.1937,-7.23,-21.504,13.519,3
18.55,0.95955,-6.6421,-15.291,13.118,3
18.6,0.83061,-5.8135,-4.6491,12.697,3
18.65,0.84943,-4.8979,7.3696,12.464,3
18.7,0.99876,-4.1479,15.724,12.561,3
18.75,1.2254,-3.6238,20.009,12.965,3
18.8,1.4895,-3.2598,21.984,13.6,3
18.85,1.7703,-2.9948,22.807,14.396,3
18.9,2.0572,-2.7912,23.043,15.303,3
18.95,2.345,-2.628,22.95,16.28,3
19,2.6302,-2.4921,22.665,17.297,3
19.05,2.9111,-2.3759,22.261,18.327,3
19.1,3.1864,-2.2744,21.776,19.349,3
19.15,3.4553,-2.1844,21.229,20.344,3
19.2,3.717,-2.1036,20.639,21.296,3
19.25,3.9711,-2.03,20.015,22.192,3
19.3,4.2172,-1.9625,19.363,23.019,3
19.35,4.4551,-1.9002,18.687,23.768,3
19.4,4.6843,-1.8424,17.989,24.429,3
19.45,4.9047,-1.7886,17.271,24.997,3
19.5,5.116,-1.7384,16.533,25.467,3
19.55,5.318,-1.6913,15.779,25.834,3
19.6,5.5104,-1.6471,15.007,26.094,3
19.65,5.6931,-1.6054,14.22,26.246,3
19.7,5.8658,-1.5661,13.417,26.288,3
19.75,6.0284,-1.5289,12.599,26.219,3
19.8,6.1807,-1.4939,11.768,26.041,3
19.85,6.3226,-1.4607,10.922,25.753,3
19.9,6.4537,-1.4294,10.062,25.359,3
19.95,6.5741,-1.3998,9.1897,24.861,3
20,6.6834,-1.3718,8.3039,24.263,3
20.05,6.7816,-1.3455,7.4055,23.567,3
20.1,6.8685,-1.3206,6.495,22.778,3
20.15,6.9439,-1.2972,5.5728,21.901,3
20.2,7.0078,-1.2752,4.6394,20.94,3
20.25,7.0599,-1.2546,3.6953,19.9,3
20.3,7.1001,-1.2353,2.7411,18.788,3
20.35,7.1284,-1.2173,1.7772,17.609,3
20.4,7.1445,-1.2006,0.8044,16.369,3
20.45,7.1484,-1.1852,-0.17703,15.074,3
20.5,7.14,-1.1711,-1.1666,13.732,3
20.55,7.1192,-1.1583,-2.164,12.349,3
20.6,7.0859,-1.1467,-3.1685,10.933,3
20.65,7.04,-1.1365,-4.1795,9.491,3
20.7,6.9814,-1.1276,-5.1963,8.0301,3
20.75,6.91,-1.1201,-6.2183,6.5576,3
20.8,6.8259,-1.1139,-7.2445,5.0809,3
20.85,6.7289,-1.1092,-8.274,3.6074,3
20.9,6.6191,-1.106,-9.3059,2.1448,3
20.95,6.4963,-1.1044,-10.339,0.70041,3
21,6.3606,-1.1045,-11.373,-0.71798,3
21.05,6.212,-1.1063,-12.405,-2.1029,3
21.1,6.0505,-1.11,-13.436,-3.4463,3
21.15,5.8761,-1.1158,-14.463,-4.7404,3
21.2,5.6889,-1.1238,-15.486,-5.9776,3
21.25,5.4889,-1.1343,-16.502,-7.1503,3
21.3,5.2764,-1.1476,-17.509,-8.2512,3
21.35,5.0513,-1.164,-18.504,-9.273,3
21.4,4.8139,-1.1841,-19.483,-10.209,3
21.45,4.5643,-1.2084,-20.443,-11.052,3
21.5,4.3029,-1.2375,-21.377,-11.795,3
21.55,4.0299,-1.2724,-22.282,-12.431,3
21.6,3.746,-1.3144,-23.145,-12.955,3
21.65,3.4516,-1.3653,-23.952,-13.361,3
21.7,3.1475,-1.4276,-24.685,-13.644,3
21.75,2.8349,-1.5046,-25.312,-13.801,3
21.8,2.5152,-1.6013,-25.794,-13.828,3
21.85,2.191,-1.7263,-26.043,-13.725,3
21.9,1.8658,-1.8931,-25.909,-13.496,3
21.95,1.5459,-2.1241,-25.119,-13.15,3
22,1.243,-2.4612,-23.06,-12.71,3
22.05,0.97982,-2.9768,-18.448,-12.227,3
22.1,0.80076,-3.7592,-9.2408,-11.812,3
22.15,0.76443,-4.7357,3.5543,-11.649,3
22.2,0.88259,-5.6271,14.558,-11.834,3
22.25,1.107,-6.2505,20.608,-12.291,3
22.3,1.3846,-6.6621,23.431,-12.885,3
22.35,1.6863,-6.9448,24.656,-13.531,3
22.4,1.9977,-7.1503,25.078,-14.176,3
22.45,2.3114,-7.3071,25.063,-14.79,3
22.5,2.6232,-7.4311,24.784,-15.35,3
22.55,2.9303,-7.5325,24.34,-15.842,3
22.6,3.2312,-7.6174,23.784,-16.255,3
22.65,3.5245,-7.6894,23.144,-16.583,3
22.7,3.8095,-7.7515,22.441,-16.82,3
22.75,4.0854,-7.8056,21.689,-16.964,3
22.8,4.3516,-7.8534,20.901,-17.014,3
22.85,4.6078,-7.8958,20.081,-16.967,3
22.9,4.8535,-7.9337,19.234,-16.824,3
22.95,5.0885,-7.9676,18.365,-16.587,3
23,5.3125,-7.9979,17.476,-16.258,3
23.05,5.5253,-8.0252,16.57,-15.84,3
23.1,5.7267,-8.0498,15.648,-15.336,3
23.15,5.9165,-8.0719,14.713,-14.749,3
23.2,6.0945,-8.0919,13.767,-14.083,3
23.25,6.2607,-8.1098,12.81,-13.342,3
23.3,6.4147,-8.126,11.845,-12.531,3
23.35,6.5567,-8.1403,10.872,-11.654,3
23.4,6.6865,-8.1531,9.8916,-10.715,3
23.45,6.804,-8.1644,8.9053,-9.721,3
23.5,6.9091,-8.1742,7.9135,-8.6765,3
23.55,7.0018,-8.1826,6.917,-7.5877,3
23.6,7.082,-8.1897,5.9162,-6.4604,3
23.65,7.1496,-8.1955,4.9119,-5.3004,3
23.7,7.2047,-8.2001,3.9048,-4.1136,3
23.75,7.2473,-8.2034,2.8954,-2.9059,3
23.8,7.2771,-8.2055,1.8846,-1.6831,3
23.85,7.2944,-8.2065,0.8729,-0.4511,3
23.9,7.299,-8.2063,-0.13896,0.78413,3
23.95,7.2909,-8.205,-1.1503,2.0167,3
24,7.2703,-8.2025,-2.1605,3.2406,3
24.05,7.2369,-8.1988,-3.1687,4.4501,3
24.1,7.191,-8.1939,-4.1744,5.6397,3
24.15,7.1325,-8.1878,-5.177,6.8032,3
24.2,7.0615,-8.1805,-6.1764,7.9342,3
24.25,6.978,-8.1719,-7.1719,9.0266,3
24.3,6.8821,-8.1619,-8.1631,10.075,3
24.35,6.7739,-8.1506,-9.1493,11.073,3
24.4,6.6534,-8.1379,-10.13,12.015,3
24.45,6.5207,-8.1235,-11.103,12.898,3
24.5,6.3759,-8.1076,-12.069,13.715,3
24.55,6.2191,-8.0898,-13.026,14.463,3
24.6,6.0504,-8.0701,-13.973,15.137,3
24.65,5.8699,-8.0484,-14.909,15.732,3
24.7,5.6778,-8.0244,-15.831,16.247,3
24.75,5.4742,-7.9978,-16.739,16.676,3
24.8,5.2593,-7.9684,-17.632,17.017,3
24.85,5.0334,-7.9361,-18.507,17.267,3
24.9,4.7967,-7.9002,-19.363,17.423,3
24.95,4.5494,-7.8604,-20.196,17.484,3
25,4.2919,-7.8157,-21.001,17.45,3
25.05,4.0246,-7.7654,-21.773,17.321,3
25.1,3.7479,-7.7083,-22.505,17.1,3
25.15,3.4623,-7.6429,-23.185,16.789,3
25.2,3.1685,-7.5673,-23.802,16.391,3
25.25,2.8675,-7.4787,-24.336,15.913,3
25.3,2.5606,-7.3722,-24.747,15.363,3
25.35,2.2496,-7.2414,-24.975,14.753,3
25.4,1.9373,-7.0761,-24.926,14.101,3
25.45,1.6283,-6.8584,-24.402,13.429,3
25.5,1.331,-6.556,-22.965,12.775,3
25.55,1.0615,-6.1127,-19.728,12.196,3
25.6,0.8525,-5.4426,-12.897,11.788,3
25.65,0.76037,-4.5161,-1.1876,11.68,3
25.7,0.82792,-3.5491,11.569,11.915,3
25.75,1.0292,-2.825,19.725,12.368,3
25.8,1.3038,-2.3527,23.694,12.841,3
25.85,1.6124,-2.0419,25.433,13.249,3
25.9,1.9351,-1.827,26.056,13.55,3
25.95,2.2614,-1.6711,26.086,13.727,3
26,2.5858,-1.5535,25.775,13.771,3
26.05,2.9049,-1.4621,25.252,13.683,3
26.1,3.2165,-1.3894,24.589,13.463,3
26.15,3.5192,-1.3307,23.829,13.115,3
26.2,3.812,-1.2827,23.001,12.644,3
26.25,4.094,-1.243,22.121,12.054,3
26.3,4.3648,-1.2103,21.202,11.353,3
26.35,4.624,-1.1831,20.253,10.546,3
26.4,4.8711,-1.1607,19.281,9.6406,3
26.45,5.1059,-1.1423,18.291,8.6436,3
26.5,5.3283,-1.1274,17.288,7.5619,3
26.55,5.538,-1.1155,16.273,6.4031,3
26.6,5.7351,-1.1064,15.251,5.175,3
