16.2,87.67,-1.6958,12.15,278.82,1
16.25,87.974,-1.694,12.152,284.15,1
16.3,88.277,-1.6921,12.155,289.42,1
16.35,88.581,-1.6903,12.157,294.63,1
16.4,88.885,-1.6884,12.16,299.77,1
16.45,89.189,-1.6865,12.163,304.85,1
16.5,89.494,-1.6846,12.167,309.87,1
16.55,89.798,-1.6826,12.17,314.81,1
16.6,90.102,-1.6807,12.174,319.69,1
16.65,90.406,-1.6787,12.178,324.5,1
16.7,90.711,-1.6767,12.183,329.24,1
16.75,91.016,-1.6747,12.187,333.9,1
16.8,91.32,-1.6727,12.192,338.49,1
16.85,91.625,-1.6706,12.197,343.01,1
16.9,91.93,-1.6686,12.202,347.45,1
16.95,92.235,-1.6665,12.208,351.81,1
17,92.541,-1.6644,12.214,356.09,1
17.05,92.846,-1.6623,12.22,360.3,1
17.1,93.152,-1.6602,12.226,364.42,1
17.15,93.457,-1.6581,12.232,368.46,1
17.2,93.763,-1.656,12.239,372.42,1
17.25,94.069,-1.6539,12.246,376.29,1
17.3,94.375,-1.6518,12.252,380.09,1
17.35,94.682,-1.6496,12.26,383.79,1
17.4,94.988,-1.6475,12.267,387.41,1
17.45,95.295,-1.6453,12.274,390.94,1
17.5,95.602,-1.6432,12.282,394.38,1
17.55,95.909,-1.641,12.289,397.73,1
17.6,96.217,-1.6389,12.297,401,1
17.65,96.524,-1.6367,12.305,404.16,1
17.7,96.832,-1.6345,12.313,407.24,1
17.75,97.14,-1.6324,12.322,410.22,1
17.8,97.448,-1.6302,12.33,413.11,1
17.85,97.756,-1.628,12.338,415.91,1
17.9,98.065,-1.6258,12.347,418.61,1
17.95,98.374,-1.6236,12.355,421.21,1
18,98.683,-1.6215,12.364,423.71,1
18.05,98.992,-1.6193,12.373,426.12,1
18.1,99.301,-1.6171,12.381,428.43,1
18.15,99.611,-1.615,12.39,430.64,1
18.2,99.921,-1.6128,12.399,432.74,1
18.25,100.23,-1.6106,12.408,434.75,1
18.3,100.54,-1.6085,12.417,436.66,1
18.35,100.85,-1.6063,12.426,438.47,1
18.4,101.16,-1.6041,12.435,440.17,1
18.45,101.47,-1.602,12.444,441.78,1
18.5,101.78,-1.5999,12.453,443.28,1
18.55,102.1,-1.5977,12.463,444.67,1
18.6,102.41,-1.5956,12.472,445.97,1
18.65,102.72,-1.5935,12.481,447.16,1
18.7,103.03,-1.5914,12.49,448.25,1
18.75,103.34,-1.5892,12.499,449.23,1
18.8,103.66,-1.5871,12.508,450.11,1
18.85,103.97,-1.5851,12.517,450.88,1
18.9,104.28,-1.583,12.526,451.55,1
18.95,104.6,-1.5809,12.535,452.12,1
19,104.91,-1.5788,12.544,452.58,1
19.05,105.22,-1.5768,12.553,452.93,1
19.1,105.54,-1.5748,12.561,453.18,1
19.15,105.85,-1.5727,12.57,453.33,1
19.2,106.17,-1.5707,12.579,453.37,1
19.25,106.48,-1.5687,12.587,453.31,1
19.3,106.79,-1.5667,12.596,453.14,1
19.35,107.11,-1.5647,12.604,452.87,1
19.4,107.43,-1.5628,12.613,452.49,1
19.45,107.74,-1.5608,12.621,452.01,1
19.5,108.06,-1.5589,12.629,451.43,1
19.55,108.37,-1.557,12.637,450.74,1
19.6,108.69,-1.555,12.645,449.95,1
19.65,109,-1.5531,12.653,449.06,1
19.7,109.32,-1.5513,12.66,448.06,1
19.75,109.64,-1.5494,12.668,446.96,1
19.8,109.95,-1.5475,12.675,445.76,1
19.85,110.27,-1.5457,12.682,444.45,1
19.9,110.59,-1.5439,12.69,443.05,1
19.95,110.91,-1.5421,12.697,441.54,1
20,111.22,-1.5403,12.703,439.93,1
20.05,111.54,-1.5385,12.71,438.21,1
20.1,111.86,-1.5368,12.717,436.4,1
20.15,112.18,-1.535,12.723,434.48,1
20.2,112.49,-1.5333,12.729,432.47,1
20.25,112.81,-1.5316,12.736,430.35,1
20.3,113.13,-1.5299,12.742,428.14,1
20.35,113.45,-1.5283,12.747,425.82,1
20.4,113.77,-1.5266,12.753,423.41,1
20.45,114.09,-1.525,12.759,420.9,1
20.5,114.41,-1.5234,12.764,418.29,1
20.55,114.73,-1.5218,12.769,415.58,1
20.6,115.05,-1.5202,12.774,412.78,1
20.65,115.36,-1.5187,12.779,409.89,1
20.7,115.68,-1.5171,12.784,406.89,1
20.75,116,-1.5156,12.788,403.8,1
20.8,116.32,-1.5141,12.793,400.62,1
